"name","hBM-10n-sort-p2-concat-normalized-noCD3-CD14-CD15.fcs.cluster.fcs.anno.Rsave"
1,NA
2,NA
3,NA
4,1
5,NA
6,NA
7,NA
8,NA
9,NA
10,NA
11,NA
12,1
13,NA
14,NA
15,NA
16,NA
17,NA
18,NA
19,1
20,NA
21,1
22,NA
23,NA
24,NA
25,NA
26,1
27,1
28,1
29,NA
30,NA
31,NA
32,NA
33,NA
34,NA
35,NA
36,NA
37,NA
38,NA
39,NA
40,NA
41,NA
42,NA
43,NA
44,NA
45,NA
46,NA
47,NA
48,NA
49,NA
50,NA
51,NA
52,NA
53,NA
54,NA
55,NA
56,NA
57,NA
58,1
59,NA
60,NA
61,NA
62,NA
63,NA
64,NA
65,NA
66,1
67,NA
68,NA
69,NA
70,1
71,NA
72,NA
73,NA
74,1
75,1
76,NA
77,NA
78,NA
79,NA
80,NA
81,NA
82,NA
83,NA
84,NA
85,NA
86,NA
87,NA
88,NA
89,NA
90,NA
91,NA
92,NA
93,NA
94,NA
95,NA
96,NA
97,1
98,NA
99,NA
100,NA
101,1
102,NA
103,NA
104,NA
105,NA
106,1
107,NA
108,NA
109,NA
110,NA
111,NA
112,NA
113,NA
114,NA
115,NA
116,NA
117,NA
118,NA
119,NA
120,NA
121,NA
122,NA
123,1
124,NA
125,NA
126,NA
127,NA
128,NA
129,NA
130,NA
131,NA
132,NA
133,NA
134,NA
135,NA
136,1
137,NA
138,NA
139,NA
140,1
141,NA
142,NA
143,NA
144,1
145,NA
146,NA
147,1
148,NA
149,1
150,NA
151,1
152,NA
153,NA
154,1
155,1
156,1
157,1
158,1
159,1
160,1
161,1
162,1
163,1
164,1
165,1
166,NA
167,1
168,1
169,1
170,1
171,1
172,NA
173,NA
174,NA
175,NA
176,NA
177,NA
178,NA
179,NA
180,NA
181,NA
182,NA
183,NA
184,NA
185,NA
186,NA
187,NA
188,NA
189,NA
190,NA
191,NA
192,NA
193,NA
194,NA
195,NA
196,1
197,NA
198,NA
199,NA
200,NA
201,NA
202,NA
203,NA
204,NA
205,NA
206,NA
207,1
208,NA
209,NA
210,NA
211,NA
212,NA
213,NA
214,NA
215,NA
216,1
217,NA
218,1
219,NA
220,NA
221,NA
222,NA
223,NA
224,NA
225,1
226,NA
227,1
228,NA
229,NA
230,NA
231,NA
232,NA
233,NA
234,NA
235,NA
236,NA
237,NA
238,NA
239,NA
240,NA
241,1
242,NA
243,NA
244,NA
245,NA
246,NA
247,NA
248,NA
249,NA
250,NA
251,NA
252,1
253,NA
254,1
255,NA
256,1
257,NA
258,NA
259,NA
260,NA
261,NA
262,NA
263,NA
264,1
265,NA
266,NA
267,NA
268,NA
269,NA
270,NA
271,NA
272,NA
273,NA
274,1
275,NA
276,1
277,NA
278,NA
279,NA
280,1
281,NA
282,NA
283,NA
284,1
285,NA
286,1
287,NA
288,1
289,1
290,1
291,NA
292,NA
293,1
294,1
295,1
296,1
297,NA
298,NA
299,NA
300,NA
301,1
302,NA
303,NA
304,NA
305,1
306,NA
307,NA
308,1
309,NA
310,NA
311,NA
312,NA
313,1
314,NA
315,NA
316,1
317,1
318,NA
319,NA
320,1
321,NA
322,NA
323,NA
324,NA
325,1
326,NA
327,NA
328,NA
329,NA
330,1
331,1
332,NA
333,NA
334,NA
335,NA
336,NA
337,NA
338,NA
339,1
340,NA
341,NA
342,1
343,NA
344,1
345,1
346,1
347,NA
348,NA
349,NA
350,NA
351,1
352,NA
353,1
354,NA
355,NA
356,1
357,NA
358,NA
359,NA
360,NA
361,NA
362,NA
363,NA
364,1
365,1
366,NA
367,NA
368,NA
369,1
370,1
371,1
372,NA
373,NA
374,1
375,NA
376,1
377,NA
378,NA
379,NA
380,1
381,NA
382,NA
383,NA
384,NA
385,NA
386,NA
387,NA
388,NA
389,NA
390,1
391,1
392,1
393,NA
394,NA
395,NA
396,NA
397,1
398,NA
399,NA
400,NA
401,NA
402,NA
403,NA
404,NA
405,NA
406,NA
407,NA
408,NA
409,NA
410,NA
411,NA
412,NA
413,NA
414,NA
415,NA
416,NA
417,1
418,NA
419,1
420,1
421,NA
422,NA
423,NA
424,NA
425,1
426,NA
427,NA
428,1
429,1
430,1
431,1
432,1
433,1
434,NA
435,NA
436,NA
437,1
438,NA
439,NA
440,1
441,1
442,1
443,1
444,1
445,1
446,1
447,NA
448,1
449,1
450,1
451,1
452,NA
453,1
454,NA
455,1
456,1
457,NA
458,1
459,NA
460,1
461,1
462,NA
463,1
464,1
465,1
466,NA
467,1
468,NA
469,1
470,1
471,1
472,NA
473,NA
474,1
475,1
476,1
477,NA
478,1
479,1
480,NA
481,NA
482,1
483,1
484,NA
485,NA
486,1
487,1
488,1
489,NA
490,1
491,NA
492,NA
493,NA
494,NA
495,NA
496,NA
497,NA
498,1
499,1
500,NA
